path,text to play,options,description
system/0.wav,0,,
system/1.wav,1,,
system/2.wav,2,,
system/3.wav,3,,
system/4.wav,4,,
system/5.wav,5,,
system/6.wav,6,,
system/7.wav,7,,
system/8.wav,8,,
system/9.wav,9,,
system/10.wav,10,,
system/11.wav,11,,
system/12.wav,12,,
system/13.wav,13,,
system/14.wav,14,,
system/15.wav,15,,
system/16.wav,16,,
system/17.wav,17,,
system/18.wav,18,,
system/19.wav,19,,
system/20.wav,20,,
system/21.wav,21,,
system/22.wav,22,,
system/23.wav,23,,
system/24.wav,24,,
system/25.wav,25,,
system/26.wav,26,,
system/27.wav,27,,
system/28.wav,28,,
system/29.wav,29,,
system/30.wav,30,,
system/31.wav,31,,
system/32.wav,32,,
system/33.wav,33,,
system/34.wav,34,,
system/35.wav,35,,
system/36.wav,36,,
system/37.wav,37,,
system/38.wav,38,,
system/39.wav,39,,
system/40.wav,40,,
system/41.wav,41,,
system/42.wav,42,,
system/43.wav,43,,
system/44.wav,44,,
system/45.wav,45,,
system/46.wav,46,,
system/47.wav,47,,
system/48.wav,48,,
system/49.wav,49,,
system/50.wav,50,,
system/51.wav,51,,
system/52.wav,52,,
system/53.wav,53,,
system/54.wav,54,,
system/55.wav,55,,
system/56.wav,56,,
system/57.wav,57,,
system/58.wav,58,,
system/59.wav,59,,
system/60.wav,60,,
system/61.wav,61,,
system/62.wav,62,,
system/63.wav,63,,
system/64.wav,64,,
system/65.wav,65,,
system/66.wav,66,,
system/67.wav,67,,
system/68.wav,68,,
system/69.wav,69,,
system/70.wav,70,,
system/71.wav,71,,
system/72.wav,72,,
system/73.wav,73,,
system/74.wav,74,,
system/75.wav,75,,
system/76.wav,76,,
system/77.wav,77,,
system/78.wav,78,,
system/79.wav,79,,
system/80.wav,80,,
system/81.wav,81,,
system/82.wav,82,,
system/83.wav,83,,
system/84.wav,84,,
system/85.wav,85,,
system/86.wav,86,,
system/87.wav,87,,
system/88.wav,88,,
system/89.wav,89,,
system/90.wav,90,,
system/91.wav,91,,
system/92.wav,92,,
system/93.wav,93,,
system/94.wav,94,,
system/95.wav,95,,
system/96.wav,96,,
system/97.wav,97,,
system/98.wav,98,,
system/99.wav,99,,
system/100.wav,100,,
system/200.wav,200,,
system/300.wav,300,,
system/400.wav,400,,
system/500.wav,500,,
system/600.wav,600,,
system/700.wav,700,,
system/800.wav,800,,
system/900.wav,900,,
system/mvolt.wav,millivolt,,
system/mvolts.wav,millivolts,,
system/volt.wav,volt,,
system/volts.wav,volts,,
system/mamp.wav,milliamp,,
system/mamps.wav,milliamps,,
system/amp.wav,amp,,
system/amps.wav,amps,,
system/mah.wav,milliamp-hour,,
system/mahs.wav,milliamp-hours,,
system/ah.wav,ampere-hour,,
system/ahs.wav,ampere-hours,,
system/watt.wav,watt,,
system/watts.wav,watts,,
system/mwatt.wav,milliwatt,,
system/mwatts.wav,milliwatts,,
system/cm.wav,centimeter,,
system/cms.wav,centimeters,,
system/meter.wav,meter,,
system/meters.wav,meters,,
system/km.wav,kilometer,,
system/kms.wav,kilometers,,
system/foot.wav,foot,,
system/feet.wav,feet,,
system/mile.wav,mile,,
system/miles.wav,miles,,
system/cmps.wav,centimeter per second,,
system/cmsps.wav,centimeters per second,,
system/meterps.wav,meter per second,,
system/metersps.wav,meters per second,,
system/meterpm.wav,meter per minute,,
system/meterspm.wav,meters per minute,,
system/kph.wav,kilometer per hour,,
system/ksph.wav,kilometers per hour,,
system/footps.wav,foot per second,,
system/feetps.wav,feet per second,,
system/footpm.wav,foot per minute,,
system/feetpm.wav,feet per minute,,
system/mph.wav,mile per hour,,
system/msph.wav,miles per hour,,
system/celsius.wav,degree celsius,,
system/celsiuss.wav,degrees celsius,,
system/fahrenheit.wav,degree fahrenheit,,
system/fahrenheits.wav,degrees fahrenheit,,
system/percent.wav,percent,,
system/percents.wav,percent,,
system/microsecond.wav,microsecond,,
system/microseconds.wav,microseconds,,
system/millisecond.wav,millisecond,,
system/milliseconds.wav,milliseconds,,
system/second.wav,second,,
system/seconds.wav,seconds,,
system/minute.wav,minute,,
system/minutes.wav,minutes,,
system/hour.wav,hour,,
system/hours.wav,hours,,
system/db.wav,db,,
system/dbs.wav,db,,
system/dbm.wav,dbm,,
system/hz.wav,hertz,,
system/mhz.wav,mega hertz,,
system/g.wav,g,,
system/degree.wav,degree,,
system/degrees.wav,degrees,,
system/rad.wav,rad,,
system/ml.wav,milliliter,,
system/mls.wav,milliliters,,
system/mlpm.wav,milliliter per minute,,
system/mlpms.wav,milliliters per minute,,
system/mlpp.wav,milliliter per pulse,,
system/mlpps.wav,milliliters per pulse,,
system/rpm.wav, rotation per minute,,
system/rpms.wav, rotations per minute,,
system/pa.wav, pascal,,
system/pas.wav, pascals,,
system/kpa.wav, kilopascal,,
system/kpas.wav, kilopascals,,
system/mpa.wav, megapascal,,
system/mpas.wav, megapascals,,
system/bar.wav, bar,,
system/bars.wav, bars,,
system/psi.wav, pound per square inch,,
system/psis.wav, pounds per square inch,,
system/minus.wav,minus,,
system/and.wav,and,,
system/thousand.wav,thousand,,
system/thousands.wav,thousands,,
system/point1.wav,point one,,
system/point2.wav,point two,,
system/point3.wav,point three,,
system/point4.wav,point four,,
system/point5.wav,point five,,
system/point6.wav,point six,,
system/point7.wav,point seven,,
system/point8.wav,point eight,,
system/point9.wav,point nine,,
system/hello.wav,Welcome to ethos,,
system/down.wav,down,,
system/middle.wav,middle,,
system/up.wav,up,,
system/trim-center.wav,trim center,,
system/trim-max.wav,max reached,,
system/trim-min.wav,min reached,,
system/no-failsafe.wav,Failsafe not set,,
system/inactivity.wav,Inactivity for long time,,
system/modelfile-version-error.wav,Model file version does not match,,
system/pot-warning.wav,pot warning,,
system/low-battery.wav,Radio battery is low,,
system/no-sound.wav,Radio is in silent mode,,
system/low-rtc-battery.wav,RTC battery is low,,
system/switch-warning.wav,switch warning,,
system/swr-warning.wav,SWR warning,,
system/system-file-version-error.wav,System file version does not match,,
system/rssi-lost.wav,Telemetry lost,,
system/rssi-recovered.wav,Telemetry recovered,,
system/rssi-critical-warning.wav,RSSI critical warning,,
system/rssi-low-warning.wav,RSSI low warning,,
system/rssi-ext-lost.wav,External module telemetry lost,,
system/rssi-ext-recovered.wav,External module telemetry recovered,,
system/rssi-ext-critical-warning.wav,External module RSSI critical warning,,
system/rssi-ext-low-warning.wav,External module RSSI low warning,,
system/rssi-int-lost.wav,Internal module telemetry lost,,
system/rssi-int-recovered.wav,Internal module telemetry recovered,,
system/rssi-int-critical-warning.wav,Internal module RSSI critical warning,,
system/rssi-int-low-warning.wav,Internal module RSSI low warning,,
system/rssi-2g4-lost.wav,2 giga 4 telemetry lost,,
system/rssi-2g4-recovered.wav,2 giga 4 telemetry recovered,,
system/rssi-2g4-critical-warning.wav,2 giga 4 RSSI critical warning,,
system/rssi-2g4-low-warning.wav,2 giga 4 RSSI low warning,,
system/rssi-lora-lost.wav,lora telemetry lost,,
system/rssi-lora-recovered.wav,lora telemetry recovered,,
system/rssi-lora-critical-warning.wav,lora RSSI critical warning,,
system/rssi-lora-low-warning.wav,lora RSSI low warning,,
system/rssi-900m-lost.wav,900 mega telemetry lost,,
system/rssi-900m-recovered.wav,900 mega telemetry recovered,,
system/rssi-900m-critical-warning.wav,900 mega RSSI critical warning,,
system/rssi-900m-low-warning.wav,900 mega RSSI low warning,,
system/rssi-int2g4-lost.wav,Internal module 2 giga 4 telemetry lost,,
system/rssi-int2g4-recovered.wav,Internal module 2 giga 4 telemetry recovered,,
system/rssi-int2g4-critical-warning.wav,Internal module 2 giga 4 RSSI critical warning,,
system/rssi-int2g4-low-warning.wav,Internal module 2 giga 4 RSSI low warning,,
system/rssi-intlora-lost.wav,Internal module lora telemetry lost,,
system/rssi-intlora-recovered.wav,Internal module lora telemetry recovered,,
system/rssi-intlora-critical-warning.wav,Internal module lora RSSI critical warning,,
system/rssi-intlora-low-warning.wav,Internal module lora RSSI low warning,,
system/rssi-int900m-lost.wav,Internal module 900 mega telemetry lost,,
system/rssi-int900m-recovered.wav,Internal module 900 mega telemetry recovered,,
system/rssi-int900m-critical-warning.wav,Internal module 900 mega RSSI critical warning,,
system/rssi-int900m-low-warning.wav,Internal module 900 mega RSSI low warning,,
system/rssi-ext2g4-lost.wav,External module 2 giga 4 telemetry lost,,
system/rssi-ext2g4-recovered.wav,External module 2 giga 4 telemetry recovered,,
system/rssi-ext2g4-critical-warning.wav,External module 2 giga 4 RSSI critical warning,,
system/rssi-ext2g4-low-warning.wav,External module 2 giga 4 RSSI low warning,,
system/rssi-extlora-lost.wav,External module lora telemetry lost,,
system/rssi-extlora-recovered.wav,External module lora telemetry recovered,,
system/rssi-extlora-critical-warning.wav,External module lora RSSI critical warning,,
system/rssi-extlora-low-warning.wav,External module lora RSSI low warning,,
system/rssi-ext900m-lost.wav,External module 900 mega telemetry lost,,
system/rssi-ext900m-recovered.wav,External module 900 mega telemetry recovered,,
system/rssi-ext900m-critical-warning.wav,External module 900 mega RSSI critical warning,,
system/rssi-ext900m-low-warning.wav,External module 900 mega RSSI low warning,,
system/trainer-lost.wav,Trainer lost,,
system/trainer-recovered.wav,Trainer recovered,,
system/no-calibration.wav,The sticks are not calibrated,,
system/throttle-warning.wav,Throttle not idle,,
system/register.wav,Register,,
system/bind.wav,Bind,,
system/range-check.wav,Range check,,
system/rx-on-warning.wav,Receiver is still ON,,
system/sensor-lost.wav,Sensor lost,,
system/sensor-conflict.wav,Sensor conflict,,
system/vfr-low-warning.wav,VFR low warning,,
system/function-switches-warning.wav,function switches warning,,
